text,system,source,error_code,timestamp,category,priority,routing_team
[payments] stale cache (DB_CONN).,payments,qa,DB_CONN,2026-02-01T21:35:49Z,data_issue,P3,Data
[billing] token invalid (E401).,billing,oncall,E401,2026-01-31T11:40:49Z,auth_issue,P2,Security
[observability] config error (E502). occurrde right after deployment.,observability,qa,E502,2026-01-29T07:25:49Z,deployment_issue,P2,Platform
[search] token invalid (TIMEOUT).,search,partner,TIMEOUT,2026-01-28T11:11:49Z,auth_issue,P1,Security
[payments] stale cache (TIMEOUT). alert triggered from monitoring. after last change,payments,monitoring,TIMEOUT,2026-02-02T03:35:49Z,data_issue,P2,Data
[payments] version mismatch (E500). occurred right after deployment.,payments,oncall,E500,2026-02-02T21:45:49Z,deployment_issue,P1,Platform
[payments] lag (E502). seen by customers,payments,batch_job,E502,2026-01-29T18:48:49Z,latency,P1,SRE
[inventory] missing records (E502). alert triggered from monitoring. after last change,inventory,monitoring,E502,2026-01-27T18:16:49Z,data_issue,P3,Data
[auth] degraded (E503). alert triggered fromm onitoring.,auth,monitoring,E503,2026-01-31T13:48:49Z,latency,P1,SRE
[mobile] webhook failed (OOM).,mobile,oncall,OOM,2026-02-08T02:49:49Z,payment_issue,P1,Payments
[search] lag (E504).,search,batch_job,E504,2026-02-09T08:11:49Z,latency,P1,SRE
[billing] charge failed (OOM). alert triggered from monitoring. seen by customers,billing,monitoring,OOM,2026-02-08T20:02:49Z,payment_issue,P0,Payments
[billing] charge failed (E500). repro steps unknown,billing,oncall,E500,2026-01-26T22:08:49Z,payment_issue,P1,Payments
[saerch] service down (E504).,search,qa,E504,2026-01-31T21:45:49Z,outage,P0,SRE
[observability] payment declined (E503).,observability,oncall,E503,2026-02-03T02:26:49Z,payment_issue,P1,Payments
[billing] config error (OOM). alert triggered from monitoring. occurred right after deployment. pls fix asap,billing,monitoring,OOM,2026-01-30T16:34:49Z,deployment_issue,P1,Platform
[gateway] slow response (E403). needs investigation,gateway,qa,E403,2026-02-09T00:42:49Z,latency,P2,SRE
[payments] degraded (TMIEOUT).,payments,partner,TIMEOUT,2026-02-08T07:04:49Z,latency,P1,SRE
[inventory] charge failed (OOM). user says app is broken.,inventory,user_report,OOM,2026-01-27T07:00:49Z,payment_issue,P1,Payments
[mobile] timeout (E503). user says app is broken. urgent,mobile,user_report,E503,2026-02-02T02:03:49Z,outage,P0,SRE
[search] 500 spike (E500). user says app is broken. happens since morning,search,user_report,E500,2026-02-08T06:36:49Z,outage,P0,SRE
[payments] unavailable (E503). urgent,payments,oncall,E503,2026-02-10T01:06:49Z,outage,P0,SRE
[inventory] inconsistent state (TIMEOUT). needs investigation,inventory,batch_job,TIMEOUT,2026-02-04T04:51:49Z,data_issue,P2,Data
[payments] slow response (DB_CONN).,payments,batch_job,DB_CONN,2026-02-06T13:40:49Z,latency,P1,SRE
[search] webhook failed (OOM). seen by customers,search,oncall,OOM,2026-02-04T14:11:49Z,payment_issue,P0,Payments
[inventory] inconsistent state( E503).,inventory,partner,E503,2026-01-31T21:40:49Z,data_issue,P2,Data
[search] checkout broken (E401). alert triggered from monitoring.,search,monitoring,E401,2026-02-06T12:28:49Z,payment_issue,P1,Payments
[gateway] after deploy (E408). alert triggered from monitoring. occurred right after deployment. seen by customers,gateway,monitoring,E408,2026-01-29T14:04:49Z,deployment_issue,P1,Platform
[mobile] stale cache (OOM). user says app is broken.,mobile,user_report,OOM,2026-01-29T17:04:49Z,data_issue,P3,Data
[inventory] token invalid (E502). seen by customers,inventory,qa,E502,2026-01-31T06:43:49Z,auth_issue,P1,Security
[observability] rollback (E401). alert triggered from monitoring. occurred right after deployment.,observability,monitoring,E401,2026-01-28T18:47:49Z,deployment_issue,P1,Platform
[auth] timeout (DB_CONN).,auth,qa,DB_CONN,2026-01-31T03:59:49Z,outage,P0,SRE
[mobile] payemnt declined (E502).,mobile,partner,E502,2026-02-03T07:07:49Z,payment_issue,P0,Payments
[payments] version mismatch (DB_CONN). occurred right after deployment.,payments,oncall,DB_CONN,2026-01-28T09:07:49Z,deployment_issue,P1,Platform
[inventory] unavailable (E502).,inventory,batch_job,E502,2026-02-10T00:29:49Z,outage,P0,SRE
[mobile] inconsistent state (E500). alert triggered from monitoring.,mobile,monitoring,E500,2026-01-31T09:38:49Z,data_issue,P2,Data
[search] slow response (OOM). alert triggered from monitoring.,search,monitoring,OOM,2026-01-26T14:35:49Z,latency,P1,SRE
[gateway] timeout (DB_CONN).u ser says app is broken.,gateway,user_report,DB_CONN,2026-01-31T05:27:49Z,outage,P1,SRE
[billing] login fails (E503).,billing,batch_job,E503,2026-02-09T08:07:49Z,auth_issue,P2,Security
[payments] inocnsistent state (E503). pls fix asap,payments,oncall,E503,2026-01-29T23:37:49Z,data_issue,P3,Data
[mobile] p95 high (E429). alert triggeredf rom monitoring. randomly,mobile,monitoring,E429,2026-02-04T06:44:49Z,latency,P1,SRE
[billing] cannot reach (E429). happens since morning,billing,oncall,E429,2026-02-02T00:17:49Z,outage,P0,SRE
[obsevrability] charge failed (DB_CONN). alert triggered from monitoring.,observability,monitoring,DB_CONN,2026-01-26T09:17:49Z,payment_issue,P0,Payments
[seacrh] unavailable (E504). alert triggered from monitoring.,search,monitoring,E504,2026-02-05T18:56:49Z,outage,P1,SRE
[auth] lag (E503).,auth,partner,E503,2026-02-03T11:42:49Z,latency,P1,SRE
[auth] after deploy (DB_CONN). occurred right after deployment. urgent,auth,oncall,DB_CONN,2026-02-09T11:36:49Z,deployment_issue,P1,Platform
[auth] missing records (E429).,auth,partner,E429,2026-01-31T17:10:49Z,data_issue,P3,Data
[inventory] 500 spike (E401). user says app is broken.,inventory,user_report,E401,2026-01-28T20:02:49Z,outage,P0,SRE
[search] unauthorized (E504). user says app is broken.,search,user_report,E504,2026-01-30T10:12:49Z,auth_issue,P1,Security
[payments] incorrect data (TIMEOUT). user says app is broken.,payments,user_report,TIMEOUT,2026-01-31T00:31:49Z,data_issue,P3,Data
[auth] config error (E429). occurred right after deployment. happens since morning,auth,oncall,E429,2026-01-31T21:55:49Z,deployment_issue,P2,Platform
[billing] charge failed (E403). user says app is broken.,billing,user_report,E403,2026-01-29T23:52:49Z,payment_issue,P0,Payments
[inventory] version mismatch (E504). user says app is broken. occurred right after deployment. pls fix asap,inventory,user_report,E504,2026-02-05T07:17:49Z,deployment_issue,P2,Platform
[billing] 500 spike (TIMEOUT). alert triggered from monitoring.,billing,monitoring,TIMEOUT,2026-01-28T20:19:49Z,outage,P0,SRE
[payments] token invalid (E429). user says app is broken. needs investigation,payments,user_report,E429,2026-02-07T02:09:49Z,auth_issue,P1,Security
[payments] service down (E500). user says app is broken.,payments,user_report,E500,2026-02-05T01:02:49Z,outage,P1,SRE
[observability] token invalid (E502). user says app is broken. seen by customers,observability,user_report,E502,2026-01-27T02:31:49Z,auth_issue,P2,Security
[inventory] checkout broken (TIMEOUT). user says app is broken.,inventory,user_report,TIMEOUT,2026-01-27T05:33:49Z,payment_issue,P0,Payments
[inventory] timeouts (E500). seen by customers,inventory,partner,E500,2026-01-27T14:44:49Z,latency,P1,SRE
[observability] charge failed (E403). user says app is broken.,observability,user_report,E403,2026-01-28T14:58:49Z,payment_issue,P0,Payments
[observability] timeouts (E504).,observability,partner,E504,2026-02-05T12:56:49Z,latency,P2,SRE
[payments] degraded (E429). user says app is broken.,payments,user_report,E429,2026-02-03T13:11:49Z,latency,P2,SRE
[billing] 500 spike (TIMEOUT). pls fix asap,billing,oncall,TIMEOUT,2026-02-02T14:42:49Z,outage,P1,SRE
[billing] webhook failed (E504). after last change,billing,batch_job,E504,2026-02-10T01:53:49Z,payment_issue,P0,Payments
[inventory] unavailable (DB_CONN).,inventory,oncall,DB_CONN,2026-02-08T22:22:49Z,outage,P1,SRE
[inventory] unavailable (E403). alert triggered from monitoring. happens since morning,inventory,monitoring,E403,2026-02-05T21:34:49Z,outage,P0,SRE
[gateway] lag (OOM). user says app is broken. happens since morning,gateway,user_report,OOM,2026-01-28T18:56:49Z,latency,P1,SRE
[payments] missing records (DB_CONN).,payments,batch_job,DB_CONN,2026-02-06T16:07:49Z,data_issue,P3,Data
[observability] login fails (E504).,observability,qa,E504,2026-01-29T18:08:49Z,auth_issue,P1,Security
[observability] unavailable (TIMEOUT). pls fix asap,observability,batch_job,TIMEOUT,2026-02-02T09:28:49Z,outage,P0,SRE
[billing] webhook failed (E429).,billing,oncall,E429,2026-02-04T13:20:49Z,payment_issue,P1,Payments
[payments] permission denied (E408). user says app is broken. after last change,payments,user_report,E408,2026-02-06T16:15:49Z,auth_issue,P1,Security
[billing] version mismacth (E504). occurred right after deployment. randomly,billing,partner,E504,2026-02-10T02:09:49Z,deployment_issue,P1,Platform
[auth] p95 high (E500).,auth,batch_job,E500,2026-02-04T15:21:49Z,latency,P1,SRE
[search] payment declined (E503).,search,oncall,E503,2026-02-04T01:13:49Z,payment_issue,P1,Payments
[inventory] config error (E503). occurred right after deployment. intermittent,inventory,oncall,E503,2026-02-01T08:38:49Z,deployment_issue,P1,Platform
[observability] 500 spike (E429).,observability,oncall,E429,2026-02-06T15:00:49Z,outage,P0,SRE
[observability] incorrect data (E504).,observability,batch_job,E504,2026-02-02T19:37:49Z,data_issue,P2,Data
[gateway] degraded (OOM).,gateway,batch_job,OOM,2026-02-02T18:23:49Z,latency,P1,SRE
[search] cannot reach (OOM). needs investigation,search,qa,OOM,2026-02-05T09:23:49Z,outage,P1,SRE
[aut]h webhook failed (E429).,auth,qa,E429,2026-01-28T20:55:49Z,payment_issue,P1,Payments
[observability] lag (E500). user says appi s broken.,observability,user_report,E500,2026-01-29T16:57:49Z,latency,P1,SRE
[billing] degraded (E503).,billing,qa,E503,2026-02-07T20:39:49Z,latency,P1,SRE
[observability] service down (E504).,observability,batch_job,E504,2026-02-07T15:29:49Z,outage,P0,SRE
[gateway] timeout (E408). user says app is broken.,gateway,user_report,E408,2026-02-04T02:17:49Z,outage,P0,SRE
[payments] degraded (E500). needs investigation,payments,qa,E500,2026-02-06T16:37:49Z,latency,P1,SRE
[payments] after deploy (TIMEOUT). occurred right after deployment. pls fix asap,payments,qa,TIMEOUT,2026-02-09T18:32:49Z,deployment_issue,P1,Platform
[inventory] p95 high (E502). user says app is broken.,inventory,user_report,E502,2026-02-05T00:38:49Z,latency,P1,SRE
[auth] rollback (E403). user says app is broken. occurred right after deployment. happens since morning,auth,user_report,E403,2026-02-04T13:41:49Z,deployment_issue,P1,Platform
[inventory] inocnsistent state (E429). happens since morning,inventory,partner,E429,2026-02-08T06:56:49Z,data_issue,P3,Data
[billing] degraded (E503). alert triggered from monitoring. happens since morning,billing,monitoring,E503,2026-02-10T04:25:49Z,latency,P1,SRE
[inventory] inconsistent state (E500).,inventory,batch_job,E500,2026-01-26T13:11:49Z,data_issue,P2,Data
[gateway] permission denied (OOM). alert triggered from monitoring.,gateway,monitoring,OOM,2026-01-26T09:01:49Z,auth_issue,P1,Security
[observability] timeout (E502). alert triggered from monitoring.,observability,monitoring,E502,2026-02-01T12:36:49Z,outage,P1,SRE
[payments] incorrect data (E401). user says app is broken.,payments,user_report,E401,2026-02-06T12:16:49Z,data_issue,P3,Data
[payments] checkout broken (E502). user says app is broken.,payments,user_report,E502,2026-02-06T07:43:49Z,payment_issue,P0,Payments
[observability] timeouts (E502). after last change,observability,qa,E502,2026-01-30T21:33:49Z,latency,P1,SRE
[payments] token invalid (E502). user says pap is broken.,payments,user_report,E502,2026-01-28T09:37:49Z,auth_issue,P1,Security
[inventory] stale cache (E503). randomly,inventory,partner,E503,2026-02-09T01:18:49Z,data_issue,P2,Data
[search] 500 spike (E408). user says app is broken. randomly,search,user_report,E408,2026-02-06T01:35:49Z,outage,P0,SRE
[inventory] lag (E503). user says app is broken.,inventory,user_report,E503,2026-01-31T01:04:49Z,latency,P1,SRE
[observability] webhook failed (E502). alert triggered from monitoring.,observability,monitoring,E502,2026-01-29T17:33:49Z,payment_issue,P0,Payments
[search] webhook failed (E401). seen by customers,search,batch_job,E401,2026-02-05T18:52:49Z,payment_issue,P1,Payments
[gateway] webhoo kfailed (E500). intermittent,gateway,batch_job,E500,2026-02-10T06:26:49Z,payment_issue,P0,Payments
[billing] webhook failed (E503).,billing,batch_job,E503,2026-02-01T04:55:49Z,payment_issue,P1,Payments
[payments] missing records (E503). alert triggered from monitoring.,payments,monitoring,E503,2026-01-28T07:59:49Z,data_issue,P2,Data
[observability] after deploy (E502). occurred right after deployment. pls fix asap,observability,qa,E502,2026-01-26T19:41:49Z,deployment_issue,P2,Platform
[payments] rollback (DB_CONN). occurred right after deployment.,payments,qa,DB_CONN,2026-02-05T23:43:49Z,deployment_issue,P1,Platform
[search] cannot reach (E403). alert triggered from monitoring.,search,monitoring,E403,2026-02-02T00:25:49Z,outage,P0,SRE
[mobile] unauthorized (E503). user says app is broken.,mobile,user_report,E503,2026-01-31T21:35:49Z,auth_issue,P1,Security
[mobile ]timeout (E403).,mobile,qa,E403,2026-02-03T09:02:49Z,outage,P1,SRE
[payments] service down (E504). user says app is broken.,payments,user_report,E504,2026-01-30T21:35:49Z,outage,P0,SRE
[mobile] token invalid (E408). user says app is broken.,mobile,user_report,E408,2026-02-08T16:45:49Z,auth_issue,P1,Security
[inventory] 500 spike (E429). user says app is broken.,inventory,user_report,E429,2026-02-02T10:23:49Z,outage,P1,SRE
[auht] unavailable (E408). intermittent,auth,qa,E408,2026-02-02T15:38:49Z,outage,P0,SRE
[auth] login fails (E401). alert tirggered from monitoring.,auth,monitoring,E401,2026-02-03T11:48:49Z,auth_issue,P1,Security
[gateway] permission denied (E504). happens since morning,gateway,batch_job,E504,2026-01-27T23:58:49Z,auth_issue,P1,Security
[mobile] unavailable (OOM).,mobile,batch_job,OOM,2026-01-30T03:20:49Z,outage,P0,SRE
[auth] rollback (E500). occurred right after deployment.,auth,partner,E500,2026-02-02T14:55:49Z,deployment_issue,P1,Platform
[inventory] login fails (DB_CONN). alert triggered from monitoring.,inventory,monitoring,DB_CONN,2026-01-30T17:07:49Z,auth_issue,P1,Security
[observability] unavailable (OOM).,observability,batch_job,OOM,2026-01-30T08:24:49Z,outage,P0,SRE
[auth] token invalid (E503.) needs investigation,auth,qa,E503,2026-01-27T17:11:49Z,auth_issue,P1,Security
[observability] rollback (E504). alert triggered from monitoring. occurred right after deployment.,observability,monitoring,E504,2026-01-30T05:15:49Z,deployment_issue,P1,Platform
[mobile] timeouts (E401). randomly,mobile,qa,E401,2026-01-26T10:14:49Z,latency,P2,SRE
[search] config error (DB_CONN). occurred right after deployment.,search,partner,DB_CONN,2026-01-26T12:32:49Z,deployment_issue,P1,Platform
[auth] webhook failed (E502). urgent,auth,qa,E502,2026-02-06T05:14:49Z,payment_issue,P1,Payments
[auth] slow response (OOM).,auth,oncall,OOM,2026-01-31T08:21:49Z,latency,P1,SRE
[gateway] missing records (OOM). alert triggered from monitoring. happens since morning,gateway,monitoring,OOM,2026-01-28T09:22:49Z,data_issue,P3,Data
[search] missing records (DB_CONN).,search,partner,DB_CONN,2026-02-02T21:12:49Z,data_issue,P2,Data
[gateway] config error (E504). user says app is broken. occurred right after deployment.,gateway,user_report,E504,2026-01-27T09:19:49Z,deployment_issue,P1,Platform
[billing] after deploy (TIMEOUT). occurred right after deployment.,billing,oncall,TIMEOUT,2026-01-31T00:50:49Z,deployment_issue,P1,Platform
[gateway] unavailable (E503).,gateway,qa,E503,2026-01-26T23:37:49Z,outage,P0,SRE
[payments] config error (E504). user says app is broken. occurred right after deployment.,payments,user_report,E504,2026-02-08T06:46:49Z,deployment_issue,P1,Platform
[mobile] config error (E503). occurred right after deployment.,mobile,oncall,E503,2026-02-05T21:37:49Z,deployment_issue,P2,Platform
[inventory] charge failed (TIMEOUT).,inventory,qa,TIMEOUT,2026-01-29T05:27:49Z,payment_issue,P0,Payments
[gateway] lag (DB_CONN). seen by customers,gateway,batch_job,DB_CONN,2026-02-07T00:30:49Z,latency,P1,SRE
[inventory] unavailable (DB_CONN).,inventory,qa,DB_CONN,2026-01-31T01:22:49Z,outage,P0,SRE
[payments] payment declined (E502). alert triggered from monitoring. after last change,payments,monitoring,E502,2026-02-07T10:35:49Z,payment_issue,P1,Payments
[mobile] 500 spike (E401). user says app is broken.,mobile,user_report,E401,2026-02-07T10:34:49Z,outage,P0,SRE
[mobile] after deploy (DB_CONN). occurred right after deployment.,mobile,qa,DB_CONN,2026-02-05T07:14:49Z,deployment_issue,P2,Platform
[auth] payment declined (E403). alert triggered from monitoring.,auth,monitoring,E403,2026-02-05T08:34:49Z,payment_issue,P0,Payments
[auth] webhook failed (E408). urgent,auth,partner,E408,2026-01-29T14:10:49Z,payment_issue,P1,Payments
[mobile] webhook failed (E401).,mobile,qa,E401,2026-01-27T11:14:49Z,payment_issue,P0,Payments
[inventory] lag (E403).,inventory,qa,E403,2026-02-09T06:13:49Z,latency,P1,SRE
